EX_NUM,m1,m2,n1,n2,k1,k2,max_f,min_f,max_g,min_g,alpha,th1,th2,BOOL_ALPHA_THETA,EMIN
Custom, 	 10, 	 10, 	 9, 	 9, 	 3, 	 3, 	 8.4898e-10, 	 1.6624e-19, 	 8.4898e-10, 	 1.6624e-19, 	 0.22513, 	 0.55807, 	 0.55807, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 4, 	 4, 	 1.5042e-06, 	 9.4143e-17, 	 1.6298e-05, 	 3.8578e-18, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 4, 	 4, 	 8.4898e-10, 	 9.2948e-19, 	 8.4898e-10, 	 9.2948e-19, 	 0.24094, 	 0.5514, 	 0.5514, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 5, 	 5, 	 1.6716e-06, 	 8.4729e-16, 	 1.6298e-05, 	 2.4111e-17, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 5, 	 5, 	 8.4898e-10, 	 6.6605e-18, 	 8.4898e-10, 	 6.6605e-18, 	 0.27624, 	 0.54516, 	 0.54516, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 6, 	 6, 	 2.0474e-06, 	 1.0379e-14, 	 1.6298e-05, 	 1.8903e-16, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 6, 	 6, 	 8.4898e-10, 	 5.3577e-17, 	 8.4898e-10, 	 5.3577e-17, 	 0.28343, 	 0.53382, 	 0.53381, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 7, 	 7, 	 2.8596e-06, 	 1.949e-13, 	 1.8549e-05, 	 1.9966e-15, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 7, 	 7, 	 8.4898e-10, 	 4.9623e-16, 	 8.4898e-10, 	 4.9623e-16, 	 0.36906, 	 0.51573, 	 0.51483, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 8, 	 8, 	 4.1178e-06, 	 4.6425e-12, 	 2.2074e-05, 	 3.1946e-14, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 8, 	 8, 	 8.4898e-10, 	 7.0894e-15, 	 8.4898e-10, 	 7.0894e-15, 	 0.64256, 	 0.49201, 	 0.49201, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 9, 	 9, 	 7.2698e-06, 	 1.4044e-10, 	 2.6897e-05, 	 6.1276e-13, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 9, 	 9, 	 8.4898e-10, 	 2.0554e-13, 	 1.5192e-09, 	 1.8429e-13, 	 1.4332, 	 0.45809, 	 0.45809, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 8, 	 8, 	 4.1178e-06, 	 4.6425e-12, 	 2.2074e-05, 	 3.1946e-14, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 9, 	 9, 	 8, 	 8, 	 8.4898e-10, 	 7.0894e-15, 	 8.4898e-10, 	 7.0894e-15, 	 0.64256, 	 0.49201, 	 0.49201, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 1, 	 1, 	 30.8591, 	 1.0933e-23, 	 33.8624, 	 1.5294e-16, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 1, 	 1, 	 1.8691e-11, 	 7.8582e-29, 	 1.1147e-12, 	 1.1942e-28, 	 1.8949e-09, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 2, 	 2, 	 30.8591, 	 7.7746e-23, 	 33.8624, 	 4.4945e-16, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 2, 	 2, 	 1.8691e-11, 	 4.5263e-28, 	 5.1218e-12, 	 1.6124e-27, 	 8.7065e-09, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 3, 	 3, 	 30.8591, 	 6.4262e-22, 	 33.8624, 	 1.4068e-15, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 3, 	 3, 	 1.8691e-11, 	 2.9561e-27, 	 9.4049e-12, 	 9.268e-27, 	 1.5987e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 4, 	 4, 	 30.8591, 	 5.6561e-21, 	 33.8624, 	 4.7286e-15, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 4, 	 4, 	 1.8691e-11, 	 2.2355e-26, 	 1.027e-11, 	 3.4018e-26, 	 1.7459e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 5, 	 5, 	 30.8591, 	 3.8974e-20, 	 33.8624, 	 1.7234e-14, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 5, 	 5, 	 1.8691e-11, 	 2.012e-25, 	 1.6905e-11, 	 2.0408e-25, 	 2.8737e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 6, 	 6, 	 30.8591, 	 3.1815e-19, 	 33.8624, 	 6.8935e-14, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 6, 	 6, 	 6.4387e-11, 	 7.0915e-24, 	 6.4387e-11, 	 7.0915e-24, 	 1.0945e-07, 	 0.40799, 	 0.40799, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 30.8591, 	 3.1904e-18, 	 33.8624, 	 3.0723e-13, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 3.1989e-10, 	 4.5719e-22, 	 3.1989e-10, 	 4.5719e-22, 	 5.4377e-07, 	 0.43038, 	 0.43038, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 8, 	 8, 	 30.8591, 	 4.1347e-17, 	 33.8624, 	 1.5554e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 8, 	 8, 	 2.1183e-09, 	 5.4047e-20, 	 2.1183e-09, 	 5.4047e-20, 	 3.6009e-06, 	 0.45837, 	 0.45837, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 9, 	 9, 	 30.8591, 	 7.4684e-16, 	 33.8624, 	 9.1734e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 9, 	 9, 	 2.1358e-08, 	 1.5e-17, 	 2.1358e-08, 	 1.5e-17, 	 3.6306e-05, 	 0.49508, 	 0.49508, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 10, 	 10, 	 30.8591, 	 2.1243e-14, 	 33.8624, 	 6.5233e-11, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 10, 	 10, 	 1.0778e-07, 	 1.5836e-15, 	 1.0778e-07, 	 1.5836e-15, 	 0.00018321, 	 0.52252, 	 0.52252, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 30.8591, 	 3.1904e-18, 	 33.8624, 	 3.0723e-13, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 3.1989e-10, 	 4.5719e-22, 	 3.1989e-10, 	 4.5719e-22, 	 5.4377e-07, 	 0.43038, 	 0.43038, 	 y,  	 1.000000e-12 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 0.144, 	 4.4444e-05, 	 1.596, 	 6e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 0.04704, 	 2.1247e-05, 	 0.04704, 	 2.1247e-05, 	 0.25295, 	 1.1832, 	 0.48843, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 0.144, 	 0.0002, 	 1.596, 	 0.00018, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 0.074276, 	 0.00012372, 	 0.074276, 	 0.00012372, 	 0.39071, 	 1.3264, 	 0.49202, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 0.144, 	 0.0016667, 	 1.596, 	 0.00075, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 0.07408, 	 0.00069106, 	 0.07408, 	 0.00069106, 	 0.52506, 	 1.3247, 	 0.44547, 	 y,  	 1.000000e-08 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 0.172, 	 0.007, 	 1.596, 	 0.018, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 0.053212, 	 0.007, 	 0.053212, 	 0.007, 	 0.37061, 	 1.0493, 	 0.28098, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 1, 	 1, 	 30.8591, 	 1.0933e-23, 	 33.8624, 	 1.5294e-16, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 1, 	 1, 	 1.8691e-11, 	 7.8582e-29, 	 1.1147e-12, 	 1.1942e-28, 	 1.8949e-09, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 2, 	 2, 	 30.8591, 	 7.7746e-23, 	 33.8624, 	 4.4945e-16, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 2, 	 2, 	 1.8691e-11, 	 4.5263e-28, 	 5.1218e-12, 	 1.6124e-27, 	 8.7065e-09, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 3, 	 3, 	 30.8591, 	 6.4262e-22, 	 33.8624, 	 1.4068e-15, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 3, 	 3, 	 1.8691e-11, 	 2.9561e-27, 	 9.4049e-12, 	 9.268e-27, 	 1.5987e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 4, 	 4, 	 30.8591, 	 5.6561e-21, 	 33.8624, 	 4.7286e-15, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 4, 	 4, 	 1.8691e-11, 	 2.2355e-26, 	 1.027e-11, 	 3.4018e-26, 	 1.7459e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 5, 	 5, 	 30.8591, 	 3.8974e-20, 	 33.8624, 	 1.7234e-14, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 5, 	 5, 	 1.8691e-11, 	 2.012e-25, 	 1.6905e-11, 	 2.0408e-25, 	 2.8737e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 6, 	 6, 	 30.8591, 	 3.1815e-19, 	 33.8624, 	 6.8935e-14, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 6, 	 6, 	 6.4387e-11, 	 7.0915e-24, 	 6.4387e-11, 	 7.0915e-24, 	 1.0945e-07, 	 0.40799, 	 0.40799, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 30.8591, 	 3.1904e-18, 	 33.8624, 	 3.0723e-13, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 3.1989e-10, 	 4.5719e-22, 	 3.1989e-10, 	 4.5719e-22, 	 5.4377e-07, 	 0.43038, 	 0.43038, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 8, 	 8, 	 30.8591, 	 4.1347e-17, 	 33.8624, 	 1.5554e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 8, 	 8, 	 2.1183e-09, 	 5.4047e-20, 	 2.1183e-09, 	 5.4047e-20, 	 3.6009e-06, 	 0.45837, 	 0.45837, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 9, 	 9, 	 30.8591, 	 7.4684e-16, 	 33.8624, 	 9.1734e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 9, 	 9, 	 2.1358e-08, 	 1.5e-17, 	 2.1358e-08, 	 1.5e-17, 	 3.6306e-05, 	 0.49508, 	 0.49508, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 10, 	 10, 	 30.8591, 	 2.1243e-14, 	 33.8624, 	 6.5233e-11, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 10, 	 10, 	 1.0778e-07, 	 1.5836e-15, 	 1.0778e-07, 	 1.5836e-15, 	 0.00018321, 	 0.52252, 	 0.52252, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 30.8591, 	 3.1904e-18, 	 33.8624, 	 3.0723e-13, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 3.1989e-10, 	 4.5719e-22, 	 3.1989e-10, 	 4.5719e-22, 	 5.4377e-07, 	 0.43038, 	 0.43038, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 1, 	 1, 	 30.8591, 	 1.0933e-23, 	 33.8624, 	 1.5294e-16, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 1, 	 1, 	 1.8691e-11, 	 7.8582e-29, 	 1.1147e-12, 	 1.1942e-28, 	 1.8949e-09, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 2, 	 2, 	 30.8591, 	 7.7746e-23, 	 33.8624, 	 4.4945e-16, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 2, 	 2, 	 1.8691e-11, 	 4.5263e-28, 	 5.1218e-12, 	 1.6124e-27, 	 8.7065e-09, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 3, 	 3, 	 30.8591, 	 6.4262e-22, 	 33.8624, 	 1.4068e-15, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 3, 	 3, 	 1.8691e-11, 	 2.9561e-27, 	 9.4049e-12, 	 9.268e-27, 	 1.5987e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 4, 	 4, 	 30.8591, 	 5.6561e-21, 	 33.8624, 	 4.7286e-15, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 4, 	 4, 	 1.8691e-11, 	 2.2355e-26, 	 1.027e-11, 	 3.4018e-26, 	 1.7459e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 5, 	 5, 	 30.8591, 	 3.8974e-20, 	 33.8624, 	 1.7234e-14, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 5, 	 5, 	 1.8691e-11, 	 2.012e-25, 	 1.6905e-11, 	 2.0408e-25, 	 2.8737e-08, 	 0.39151, 	 0.39151, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 6, 	 6, 	 30.8591, 	 3.1815e-19, 	 33.8624, 	 6.8935e-14, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 6, 	 6, 	 6.4387e-11, 	 7.0915e-24, 	 6.4387e-11, 	 7.0915e-24, 	 1.0945e-07, 	 0.40799, 	 0.40799, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 30.8591, 	 3.1904e-18, 	 33.8624, 	 3.0723e-13, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 3.1989e-10, 	 4.5719e-22, 	 3.1989e-10, 	 4.5719e-22, 	 5.4377e-07, 	 0.43038, 	 0.43038, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 8, 	 8, 	 30.8591, 	 4.1347e-17, 	 33.8624, 	 1.5554e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 8, 	 8, 	 2.1183e-09, 	 5.4047e-20, 	 2.1183e-09, 	 5.4047e-20, 	 3.6009e-06, 	 0.45837, 	 0.45837, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 9, 	 9, 	 30.8591, 	 7.4684e-16, 	 33.8624, 	 9.1734e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 9, 	 9, 	 2.1358e-08, 	 1.5e-17, 	 2.1358e-08, 	 1.5e-17, 	 3.6306e-05, 	 0.49508, 	 0.49508, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 10, 	 10, 	 30.8591, 	 2.1243e-14, 	 33.8624, 	 6.5233e-11, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 10, 	 10, 	 1.0778e-07, 	 1.5836e-15, 	 1.0778e-07, 	 1.5836e-15, 	 0.00018321, 	 0.52252, 	 0.52252, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 30.8591, 	 3.1904e-18, 	 33.8624, 	 3.0723e-13, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
Custom, 	 15, 	 15, 	 10, 	 10, 	 7, 	 7, 	 3.1989e-10, 	 4.5719e-22, 	 3.1989e-10, 	 4.5719e-22, 	 5.4377e-07, 	 0.43038, 	 0.43038, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 0.144, 	 4.4444e-05, 	 1.596, 	 6e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 1, 	 1, 	 0.04704, 	 2.1247e-05, 	 0.04704, 	 2.1247e-05, 	 0.25295, 	 1.1832, 	 0.48843, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 0.144, 	 0.0002, 	 1.596, 	 0.00018, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 2, 	 2, 	 0.074276, 	 0.00012372, 	 0.074276, 	 0.00012372, 	 0.39071, 	 1.3264, 	 0.49202, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 0.144, 	 0.0016667, 	 1.596, 	 0.00075, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 4, 	 4, 	 3, 	 3, 	 3, 	 3, 	 0.07408, 	 0.00069106, 	 0.07408, 	 0.00069106, 	 0.52506, 	 1.3247, 	 0.44547, 	 y,  	 1.000000e-08 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 0.172, 	 0.007, 	 1.596, 	 0.018, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
1, 	 3, 	 1, 	 1, 	 2, 	 1, 	 1, 	 0.053212, 	 0.007, 	 0.053212, 	 0.007, 	 0.37061, 	 1.0493, 	 0.28098, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 0.216, 	 2.2321e-06, 	 1.026, 	 3.2095e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 50.5725, 	 2.2321e-06, 	 5263.6178, 	 1.7533e-08, 	 65.2482, 	 0.9391, 	 3.1709, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 0.216, 	 1.5873e-05, 	 1.026, 	 1.027e-11, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 55.4878, 	 1.5873e-05, 	 6902.5903, 	 7.3577e-08, 	 79.4455, 	 0.9391, 	 3.2302, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 0.216, 	 0.00011667, 	 1.026, 	 4.1938e-11, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 74.4275, 	 0.00017945, 	 10857.5468, 	 4.7258e-07, 	 98.8009, 	 0.9391, 	 3.4256, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 0.216, 	 0.00132, 	 1.026, 	 2.5163e-10, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
2, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 100.6581, 	 0.0021534, 	 20780.6324, 	 5.4269e-06, 	 148.5235, 	 0.9391, 	 3.6389, 	 y,  	 1.000000e-08 
2, 	 4, 	 2, 	 2, 	 3, 	 2, 	 2, 	 0.216, 	 0.0023333, 	 1.026, 	 0.0045, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
2, 	 4, 	 2, 	 2, 	 3, 	 2, 	 2, 	 0.021292, 	 0.0013551, 	 0.026649, 	 0.0012309, 	 0.41252, 	 0.85193, 	 0.43259, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 1, 	 1, 	 0.09072, 	 9.1827e-10, 	 0.0567, 	 1.265e-08, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 1, 	 1, 	 0.010676, 	 6.8871e-10, 	 0.010676, 	 6.8871e-10, 	 0.18828, 	 0.78024, 	 0.94409, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 2, 	 2, 	 0.09072, 	 4.6296e-09, 	 0.0567, 	 4.2517e-08, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 2, 	 2, 	 0.013524, 	 3.4722e-09, 	 0.013524, 	 3.4722e-09, 	 0.23852, 	 0.80706, 	 0.94409, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 3, 	 3, 	 0.09072, 	 3.0864e-08, 	 0.0567, 	 1.5117e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 3, 	 3, 	 0.016033, 	 1.8593e-08, 	 0.016033, 	 1.8593e-08, 	 0.28276, 	 0.86396, 	 0.9036, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 4, 	 4, 	 0.09072, 	 3.125e-07, 	 0.0567, 	 6.1224e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 4, 	 4, 	 0.020415, 	 1.4243e-07, 	 0.020415, 	 1.4243e-07, 	 0.36005, 	 0.94561, 	 0.85457, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 5, 	 5, 	 0.09072, 	 6.5306e-06, 	 0.0567, 	 3.2653e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
3, 	 7, 	 7, 	 5, 	 5, 	 5, 	 5, 	 0.031417, 	 2.1207e-06, 	 0.031417, 	 2.1207e-06, 	 0.55409, 	 1.0807, 	 0.79527, 	 y,  	 1.000000e-08 
3, 	 5, 	 3, 	 3, 	 3, 	 3, 	 2, 	 0.09072, 	 5.25e-05, 	 0.07245, 	 5e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
3, 	 5, 	 3, 	 3, 	 3, 	 3, 	 2, 	 0.060194, 	 5.25e-05, 	 0.060194, 	 5.25e-05, 	 1.0616, 	 1.0989, 	 0.74536, 	 y,  	 1.000000e-08 
3, 	 5, 	 3, 	 3, 	 3, 	 2, 	 3, 	 0.09072, 	 3.5e-05, 	 0.0966, 	 5e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
3, 	 5, 	 3, 	 3, 	 3, 	 2, 	 3, 	 0.039286, 	 3.5e-05, 	 0.039286, 	 3.5e-05, 	 0.69288, 	 1.2422, 	 0.52705, 	 y,  	 1.000000e-08 
3, 	 5, 	 3, 	 3, 	 3, 	 2, 	 2, 	 0.09072, 	 8.75e-06, 	 0.07245, 	 2.5e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
3, 	 5, 	 3, 	 3, 	 3, 	 2, 	 2, 	 0.030294, 	 8.75e-06, 	 0.030294, 	 8.75e-06, 	 0.53428, 	 0.95788, 	 0.74536, 	 y,  	 1.000000e-08 
4, 	 17, 	 17, 	 17, 	 17, 	 1, 	 1, 	 0.41682, 	 5.9532e-21, 	 19.834, 	 3.7808e-19, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
4, 	 17, 	 17, 	 17, 	 17, 	 1, 	 1, 	 0.41682, 	 5.9532e-21, 	 19.834, 	 3.7808e-19, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
4, 	 17, 	 17, 	 17, 	 17, 	 1, 	 1, 	 0.83223, 	 1.586e-20, 	 0.83223, 	 1.586e-20, 	 0.041948, 	 1, 	 1.0593, 	 y,  	 1.000000e-08 
4, 	 17, 	 17, 	 17, 	 17, 	 2, 	 2, 	 0.42984, 	 2.5324e-20, 	 19.834, 	 1.6083e-18, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-08 
